mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_n_jobs,param_n_neighbors,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0009847164154052734,0.13158998489379883,0.7675585284280937,0.7658856283623053,-1,72,"{'n_neighbors': 72, 'n_jobs': -1}",66,0.768595041322314,0.7631027253668763,0.7416666666666667,0.7698744769874477,0.7815126050420168,0.7599164926931107,0.7647058823529411,0.7766179540709812,0.7815126050420168,0.7599164926931107,1.5259832108133812e-05,0.00038142477009033465,0.014623906056124125,0.006482274891238066
0.001012563705444336,0.13147144317626952,0.7658862876254181,0.7671408621503332,-1,73,"{'n_neighbors': 73, 'n_jobs': -1}",69,0.7603305785123967,0.7651991614255765,0.7416666666666667,0.7719665271966527,0.7815126050420168,0.7620041753653445,0.7647058823529411,0.778705636743215,0.7815126050420168,0.7578288100208769,2.7575456166395526e-05,0.0002804189853119733,0.014880047468026437,0.007401366390292339
0.0009166240692138672,0.12818460464477538,0.7625418060200669,0.7654672183204643,-1,74,"{'n_neighbors': 74, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7416666666666667,0.7677824267782427,0.773109243697479,0.7620041753653445,0.7647058823529411,0.7745302713987474,0.773109243697479,0.7599164926931107,0.00010515482176171507,0.001814834164477767,0.011567682592625346,0.005213313144814501
0.0008358955383300781,0.12815337181091307,0.7625418060200669,0.7679803137437122,-1,75,"{'n_neighbors': 75, 'n_jobs': -1}",90,0.7603305785123967,0.7714884696016772,0.7416666666666667,0.7698744769874477,0.773109243697479,0.7640918580375783,0.7647058823529411,0.7745302713987474,0.773109243697479,0.7599164926931107,9.054420718016039e-05,0.001517928244635272,0.011567682592625346,0.005271475218857366
0.0009518146514892578,0.13132195472717284,0.7625418060200669,0.765884754854911,-1,76,"{'n_neighbors': 76, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7416666666666667,0.7677824267782427,0.773109243697479,0.7640918580375783,0.7647058823529411,0.7745302713987474,0.773109243697479,0.7599164926931107,2.748311677015346e-05,0.0003674035533378984,0.011567682592625346,0.004998408453502465
0.0009745597839355469,0.13106141090393067,0.7625418060200669,0.7663022913893578,-1,77,"{'n_neighbors': 77, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7416666666666667,0.7677824267782427,0.773109243697479,0.7661795407098121,0.7647058823529411,0.7745302713987474,0.773109243697479,0.7599164926931107,9.033309647537758e-05,0.0013763816860639095,0.011567682592625346,0.004917746867313996
0.0008805274963378906,0.12931041717529296,0.7625418060200669,0.7654663448130701,-1,78,"{'n_neighbors': 78, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7416666666666667,0.7656903765690377,0.773109243697479,0.7640918580375783,0.7647058823529411,0.7745302713987474,0.773109243697479,0.7599164926931107,8.291503050120725e-05,0.0019017131724967144,0.011567682592625346,0.004908802801377858
0.000996541976928711,0.1311851978302002,0.7625418060200669,0.7671382416281505,-1,79,"{'n_neighbors': 79, 'n_jobs': -1}",90,0.7603305785123967,0.7651991614255765,0.7416666666666667,0.7656903765690377,0.773109243697479,0.7661795407098121,0.7647058823529411,0.7766179540709812,0.773109243697479,0.7620041753653445,2.6473009602199514e-05,0.0004939644846159412,0.011567682592625346,0.004959819293117026
0.0010077953338623047,0.13131327629089357,0.7642140468227425,0.7650488082786233,-1,80,"{'n_neighbors': 80, 'n_jobs': -1}",73,0.768595041322314,0.7631027253668763,0.7416666666666667,0.7656903765690377,0.773109243697479,0.7620041753653445,0.7647058823529411,0.7745302713987474,0.773109243697479,0.7599164926931107,5.635904571441322e-05,0.0001291306719257163,0.011723465932047723,0.005093278792975094
0.0009645462036132812,0.1303882598876953,0.7658862876254181,0.7650488082786233,-1,81,"{'n_neighbors': 81, 'n_jobs': -1}",69,0.768595041322314,0.7631027253668763,0.7416666666666667,0.7656903765690377,0.7815126050420168,0.7599164926931107,0.7647058823529411,0.7766179540709812,0.773109243697479,0.7599164926931107,9.091492852936993e-05,0.0018298486125051508,0.013358350579365956,0.0061761688687095246
0.0009018421173095703,0.12908196449279785,0.7642140468227425,0.7642102338551433,-1,82,"{'n_neighbors': 82, 'n_jobs': -1}",73,0.768595041322314,0.7589098532494759,0.75,0.7656903765690377,0.7647058823529411,0.7599164926931107,0.7647058823529411,0.7766179540709812,0.773109243697479,0.7599164926931107,0.0001072819601904903,0.0019236174375654544,0.007763267140692385,0.006649944425422054
0.0009962558746337891,0.13136773109436034,0.7625418060200669,0.7650470576013301,-1,83,"{'n_neighbors': 83, 'n_jobs': -1}",90,0.7603305785123967,0.7610062893081762,0.75,0.7656903765690377,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7766179540709812,0.773109243697479,0.7599164926931107,6.450561712284612e-05,0.00041069426655123494,0.007525951355250571,0.0061026083174997355
0.0009941577911376954,0.13057961463928222,0.7625418060200669,0.7662987900347713,-1,84,"{'n_neighbors': 84, 'n_jobs': -1}",90,0.768595041322314,0.7589098532494759,0.75,0.7677824267782427,0.7563025210084033,0.7640918580375783,0.7647058823529411,0.7807933194154488,0.773109243697479,0.7599164926931107,0.0001025430963778627,0.00242925974928319,0.008359392097035304,0.007905608325342163
0.0009135723114013672,0.12805581092834473,0.7608695652173914,0.7671356137809581,-1,85,"{'n_neighbors': 85, 'n_jobs': -1}",125,0.7603305785123967,0.7610062893081762,0.75,0.7677824267782427,0.7563025210084033,0.7682672233820459,0.7647058823529411,0.778705636743215,0.773109243697479,0.7599164926931107,9.020057683130266e-05,0.0007386355494033418,0.007788342874550012,0.006711909809637341
0.000975799560546875,0.13153939247131347,0.7658862876254181,0.7667163265692181,-1,86,"{'n_neighbors': 86, 'n_jobs': -1}",69,0.768595041322314,0.7589098532494759,0.7583333333333333,0.7677824267782427,0.7647058823529411,0.7682672233820459,0.7647058823529411,0.778705636743215,0.773109243697479,0.7599164926931107,5.707073491351486e-05,5.385545874160232e-05,0.004885555166166406,0.0071339214386273225
0.0009645938873291016,0.13100199699401854,0.7642140468227425,0.7667163265692181,-1,87,"{'n_neighbors': 87, 'n_jobs': -1}",73,0.768595041322314,0.7589098532494759,0.75,0.7677824267782427,0.7647058823529411,0.7682672233820459,0.7647058823529411,0.778705636743215,0.773109243697479,0.7599164926931107,4.837333770824535e-05,0.0010732475871336933,0.007763267140692385,0.0071339214386273225
0.0010448455810546874,0.13177018165588378,0.7608695652173914,0.7637944479979898,-1,88,"{'n_neighbors': 88, 'n_jobs': -1}",125,0.7603305785123967,0.7610062893081762,0.75,0.7656903765690377,0.7647058823529411,0.7661795407098121,0.7647058823529411,0.7661795407098121,0.7647058823529411,0.7599164926931107,9.451949335031855e-05,0.00028801222509528224,0.005705558455719107,0.0027489723847545235
0.0008597850799560546,0.12831363677978516,0.7625418060200669,0.765465467643171,-1,89,"{'n_neighbors': 89, 'n_jobs': -1}",90,0.768595041322314,0.7610062893081762,0.75,0.7677824267782427,0.7647058823529411,0.7661795407098121,0.7647058823529411,0.7724425887265136,0.7647058823529411,0.7599164926931107,9.567917891722777e-05,0.0015602078924517482,0.006463323355058929,0.0045876750758832695
0.0009087085723876953,0.12853631973266602,0.7625418060200669,0.7646330224214699,-1,90,"{'n_neighbors': 90, 'n_jobs': -1}",90,0.7603305785123967,0.7651991614255765,0.7583333333333333,0.7656903765690377,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7703549060542797,0.7647058823529411,0.7599164926931107,0.00010188143384695746,0.0010178071169682083,0.002709111862596537,0.0035590715923049915
0.000997638702392578,0.13187603950500487,0.7625418060200669,0.7658865055322044,-1,91,"{'n_neighbors': 91, 'n_jobs': -1}",90,0.7603305785123967,0.7651991614255765,0.7583333333333333,0.7677824267782427,0.7647058823529411,0.7661795407098121,0.7647058823529411,0.7703549060542797,0.7647058823529411,0.7599164926931107,2.5714568399586057e-05,0.0002844167730091854,0.002709111862596537,0.0034571805111112655
0.0009629726409912109,0.13185954093933105,0.7625418060200669,0.7633777886334421,-1,92,"{'n_neighbors': 92, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7661795407098121,0.7647058823529411,0.7640918580375783,0.7647058823529411,0.7599164926931107,2.69828324335451e-05,0.00036852596616233793,0.002709111862596537,0.0020230954543618094
0.000823211669921875,0.127247953414917,0.7625418060200669,0.7633795393107353,-1,93,"{'n_neighbors': 93, 'n_jobs': -1}",90,0.7603305785123967,0.7651991614255765,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7640918580375783,0.7647058823529411,0.7640918580375783,0.7647058823529411,0.7599164926931107,5.3605786465326e-05,0.00058188275666241,0.002709111862596537,0.0018092197338485864
0.0009836196899414063,0.13126096725463868,0.7642140468227425,0.7621234283528084,-1,94,"{'n_neighbors': 94, 'n_jobs': -1}",73,0.7603305785123967,0.7610062893081762,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7620041753653445,0.7647058823529411,0.7620041753653445,5.6534188316945545e-05,0.0007322378007973882,0.005082622845516396,0.0008325848426704656
0.0010425567626953125,0.13175482749938966,0.7642140468227425,0.7629602520989953,-1,95,"{'n_neighbors': 95, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7640918580375783,0.7647058823529411,0.7620041753653445,7.116407594750085e-05,0.0004261440994083809,0.005082622845516396,0.0008409678752362507
0.0009808063507080079,0.1313349723815918,0.7642140468227425,0.7612883552839149,-1,96,"{'n_neighbors': 96, 'n_jobs': -1}",73,0.7603305785123967,0.7610062893081762,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7599164926931107,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,2.369616818082787e-05,0.0011448328346632967,0.005082622845516396,0.001392260026813945
0.0009550094604492187,0.13030605316162108,0.7642140468227425,0.7625409648872552,-1,97,"{'n_neighbors': 97, 'n_jobs': -1}",73,0.7603305785123967,0.7610062893081762,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7640918580375783,0.7647058823529411,0.7620041753653445,0.00011167996557090562,0.001975679809016566,0.005082622845516396,0.0011362040276374661
0.0008639812469482422,0.1282942771911621,0.7642140468227425,0.7625409648872552,-1,98,"{'n_neighbors': 98, 'n_jobs': -1}",73,0.7603305785123967,0.7610062893081762,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7640918580375783,0.773109243697479,0.7620041753653445,0.7647058823529411,0.7620041753653445,7.176381804993215e-05,0.0013635256498945078,0.005082622845516396,0.0011362040276374661
0.0009412288665771485,0.1304532527923584,0.7642140468227425,0.7625409648872552,-1,99,"{'n_neighbors': 99, 'n_jobs': -1}",73,0.7603305785123967,0.7610062893081762,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7640918580375783,0.773109243697479,0.7620041753653445,0.7647058823529411,0.7620041753653445,6.108643195901706e-05,0.0010238157798404077,0.005082622845516396,0.0011362040276374661
0.0009616374969482422,0.1302393913269043,0.7642140468227425,0.7621251790301018,-1,100,"{'n_neighbors': 100, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,0.00016938579460354112,0.001844192232857848,0.005082622845516396,0.0012675440035450347
0.0009849071502685547,0.13173465728759765,0.7642140468227425,0.7625427155645486,-1,101,"{'n_neighbors': 101, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7620041753653445,0.7647058823529411,0.7620041753653445,5.361863693753614e-05,0.0006543844194424676,0.005082622845516396,0.0006779383111020724
0.0009521961212158204,0.1519388198852539,0.7642140468227425,0.7621251790301018,-1,102,"{'n_neighbors': 102, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,9.027679750669077e-05,0.04340367057379158,0.005082622845516396,0.0012675440035450347
0.0009578704833984375,0.1313349723815918,0.7642140468227425,0.7621251790301018,-1,103,"{'n_neighbors': 103, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,5.204423648338045e-05,0.0004908641796373993,0.005082622845516396,0.0012675440035450347
0.0008981704711914062,0.12897014617919922,0.7642140468227425,0.7621251790301018,-1,104,"{'n_neighbors': 104, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,7.626792344736745e-05,0.001558755449666895,0.005082622845516396,0.0012675440035450347
0.000994396209716797,0.1318458080291748,0.7642140468227425,0.7621251790301018,-1,105,"{'n_neighbors': 105, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,6.41900393713195e-05,0.0006633684887019201,0.005082622845516396,0.0012675440035450347
0.001012706756591797,0.13165416717529296,0.7642140468227425,0.7621251790301018,-1,106,"{'n_neighbors': 106, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,4.0555161493195234e-05,0.000548066361820493,0.005082622845516396,0.0012675440035450347
0.0010151863098144531,0.13210201263427734,0.7642140468227425,0.7621251790301018,-1,107,"{'n_neighbors': 107, 'n_jobs': -1}",73,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.773109243697479,0.7599164926931107,0.7647058823529411,0.7620041753653445,5.305764295238393e-05,0.0002254174726547837,0.005082622845516396,0.0012675440035450347
0.00086822509765625,0.12888660430908203,0.7625418060200669,0.7625427155645486,-1,108,"{'n_neighbors': 108, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,3.823794009041583e-05,0.0012423779138610363,0.002709111862596537,0.0006779383111020724
0.0010154247283935547,0.13335294723510743,0.7625418060200669,0.7625427155645486,-1,109,"{'n_neighbors': 109, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,8.019998429182094e-05,0.0033282052097006673,0.002709111862596537,0.0006779383111020724
0.0009801387786865234,0.13204641342163087,0.7625418060200669,0.7625427155645486,-1,110,"{'n_neighbors': 110, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,2.6184829926869228e-05,0.0002893643932074875,0.002709111862596537,0.0006779383111020724
0.0009801864624023437,0.13064136505126953,0.7625418060200669,0.7625427155645486,-1,111,"{'n_neighbors': 111, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,8.982584422757033e-05,0.0018410954168353749,0.002709111862596537,0.0006779383111020724
0.0009099960327148438,0.12961997985839843,0.7625418060200669,0.7625427155645486,-1,112,"{'n_neighbors': 112, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,6.706412468242178e-05,0.001953514955891787,0.002709111862596537,0.0006779383111020724
0.000794219970703125,0.12742919921875,0.7625418060200669,0.7629602520989953,-1,113,"{'n_neighbors': 113, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7640918580375783,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,2.0168238964952183e-05,0.00024491321056003016,0.002709111862596537,0.0008409678752362507
0.000962209701538086,0.13092222213745117,0.7625418060200669,0.7629602520989953,-1,114,"{'n_neighbors': 114, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7640918580375783,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,8.587457276729189e-05,0.0015688370536484104,0.002709111862596537,0.0008409678752362507
0.0009491443634033203,0.13011064529418945,0.7625418060200669,0.7629602520989953,-1,115,"{'n_neighbors': 115, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7640918580375783,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,5.570511195791608e-05,0.0021697593448283007,0.002709111862596537,0.0008409678752362507
0.000836181640625,0.1277845859527588,0.7625418060200669,0.7625427155645486,-1,116,"{'n_neighbors': 116, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,3.8209327756458455e-05,0.00047497166502790593,0.002709111862596537,0.0006779383111020724
0.000933980941772461,0.13155922889709473,0.7625418060200669,0.7629602520989953,-1,117,"{'n_neighbors': 117, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7640918580375783,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,6.530521206794335e-05,0.0012611324453072493,0.002709111862596537,0.0008409678752362507
0.0010533809661865234,0.13226661682128907,0.7625418060200669,0.7625427155645486,-1,118,"{'n_neighbors': 118, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.0001058988019409363,0.0006762889916444455,0.002709111862596537,0.0006779383111020724
0.0008763790130615235,0.12984027862548828,0.7625418060200669,0.7625427155645486,-1,119,"{'n_neighbors': 119, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,6.301063405040535e-05,0.0020926283533122805,0.002709111862596537,0.0006779383111020724
0.0010416030883789063,0.13194499015808106,0.7625418060200669,0.7625427155645486,-1,120,"{'n_neighbors': 120, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,4.37905293588991e-05,0.000393451934434391,0.002709111862596537,0.0006779383111020724
0.000919342041015625,0.13008499145507812,0.7625418060200669,0.7625427155645486,-1,121,"{'n_neighbors': 121, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,9.68532451260851e-05,0.001530320468369984,0.002709111862596537,0.0006779383111020724
0.0010076999664306641,0.13227381706237792,0.7625418060200669,0.7625427155645486,-1,122,"{'n_neighbors': 122, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,2.1408129825930736e-05,0.0005461535235876688,0.002709111862596537,0.0006779383111020724
0.0008600234985351562,0.12886242866516112,0.7625418060200669,0.7625427155645486,-1,123,"{'n_neighbors': 123, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,9.422685928100459e-05,0.001397106194811036,0.002709111862596537,0.0006779383111020724
0.0009843826293945313,0.13177361488342285,0.7625418060200669,0.7625427155645486,-1,124,"{'n_neighbors': 124, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,4.238312568760337e-05,0.0004850026416120948,0.002709111862596537,0.0006779383111020724
0.001027965545654297,0.13226637840270997,0.7625418060200669,0.7625427155645486,-1,125,"{'n_neighbors': 125, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,3.2895059870060545e-05,0.00038157972895542434,0.002709111862596537,0.0006779383111020724
0.0009749889373779297,0.13082637786865234,0.7625418060200669,0.7625427155645486,-1,126,"{'n_neighbors': 126, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,9.010955681172914e-05,0.0016574637427448486,0.002709111862596537,0.0006779383111020724
0.000807809829711914,0.1279606342315674,0.7625418060200669,0.7625427155645486,-1,127,"{'n_neighbors': 127, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,3.449395311027582e-05,0.0007979496983347291,0.002709111862596537,0.0006779383111020724
0.0009398460388183594,0.13158316612243653,0.7625418060200669,0.7625427155645486,-1,128,"{'n_neighbors': 128, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,5.824951853165119e-05,0.0011325056516414752,0.002709111862596537,0.0006779383111020724
0.0009245872497558594,0.12999954223632812,0.7625418060200669,0.7625427155645486,-1,129,"{'n_neighbors': 129, 'n_jobs': -1}",90,0.7603305785123967,0.7631027253668763,0.7583333333333333,0.7635983263598326,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,0.7647058823529411,0.7620041753653445,6.779477469104453e-05,0.002237840842441815,0.002709111862596537,0.0006779383111020724
