mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.481199455261231,0.991450581206314,0.0017000198364257812,9.6432295914973e-05,5e-05,"(33, 33)","{'alpha': 5e-05, 'hidden_layer_sizes': (33, 33)}",0.65,0.7,0.725,0.7058823529411765,0.6386554621848739,0.6839075630252102,0.03354972952778627,2336,0.9435146443514645,0.9435146443514645,0.9414225941422594,0.9436325678496869,0.9331941544885177,0.9410557210366786,0.004016754204590233
4.744637203216553,0.5845297835838797,0.0017380714416503906,5.572225262063342e-05,5e-05,"(34, 34)","{'alpha': 5e-05, 'hidden_layer_sizes': (34, 34)}",0.65,0.7083333333333334,0.7416666666666667,0.7563025210084033,0.6722689075630253,0.7057142857142857,0.04020268053024038,1866,0.9435146443514645,0.9435146443514645,0.9435146443514645,0.9436325678496869,0.941544885177453,0.9431442772163067,0.0008009991362055485
4.982200241088867,1.2783825991417337,0.0017739295959472655,8.662395009423141e-05,5e-05,"(35, 35)","{'alpha': 5e-05, 'hidden_layer_sizes': (35, 35)}",0.7,0.6666666666666666,0.7583333333333333,0.7310924369747899,0.6638655462184874,0.7039915966386554,0.036624207997934415,1973,0.9414225941422594,0.9435146443514645,0.9476987447698745,0.941544885177453,0.9352818371607515,0.9418925411203606,0.004009646901422678
4.047819423675537,1.0592933615781408,0.0018768310546875,7.803393109439763e-05,5e-05,"(36, 36)","{'alpha': 5e-05, 'hidden_layer_sizes': (36, 36)}",0.6666666666666666,0.7,0.7416666666666667,0.7394957983193278,0.6974789915966386,0.70906162464986,0.0282946305294779,1739,0.9393305439330544,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9431442772163067,0.0027648287724084636
4.7790687561035154,1.1903014313439002,0.002044010162353516,0.00011631019156889476,5e-05,"(37, 37)","{'alpha': 5e-05, 'hidden_layer_sizes': (37, 37)}",0.675,0.725,0.7833333333333333,0.7058823529411765,0.680672268907563,0.7139775910364146,0.03905314956272868,1626,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.941544885177453,0.941544885177453,0.9435635607655419,0.0022474267347663253
5.076855945587158,1.117874491427783,0.0019442081451416016,0.00011340533033140772,5e-05,"(38, 38)","{'alpha': 5e-05, 'hidden_layer_sizes': (38, 38)}",0.6583333333333333,0.7,0.7916666666666666,0.7058823529411765,0.7058823529411765,0.7123529411764706,0.04346289742433494,1659,0.9435146443514645,0.9330543933054394,0.9476987447698745,0.941544885177453,0.941544885177453,0.9414715105563369,0.004770984639263681
5.368353176116943,0.9495580984101761,0.0019386768341064452,0.00011883654493503686,5e-05,"(39, 39)","{'alpha': 5e-05, 'hidden_layer_sizes': (39, 39)}",0.6833333333333333,0.725,0.7583333333333333,0.7058823529411765,0.7226890756302521,0.719047619047619,0.024661276640593113,1494,0.9351464435146444,0.9435146443514645,0.9435146443514645,0.9436325678496869,0.941544885177453,0.9414706370489426,0.00325671039966955
4.768107652664185,1.319811216078067,0.0021474361419677734,0.00010391604438674375,5e-05,"(40, 40)","{'alpha': 5e-05, 'hidden_layer_sizes': (40, 40)}",0.6666666666666666,0.7333333333333333,0.7583333333333333,0.6890756302521008,0.7058823529411765,0.7106582633053222,0.032282970888954744,1722,0.9435146443514645,0.9435146443514645,0.9435146443514645,0.9436325678496869,0.941544885177453,0.9431442772163067,0.0008009991362055485
5.646076440811157,1.6036835395575952,0.0020679473876953126,3.1135896406564095e-05,5e-05,"(41, 41)","{'alpha': 5e-05, 'hidden_layer_sizes': (41, 41)}",0.7166666666666667,0.7166666666666667,0.775,0.7478991596638656,0.6386554621848739,0.7189775910364146,0.04568871318845491,1506,0.9435146443514645,0.9435146443514645,0.9456066945606695,0.9394572025052192,0.941544885177453,0.9427276141892541,0.0020795373156524363
5.573151683807373,1.7139269625336169,0.0025154590606689454,0.0009553584201617807,5e-05,"(42, 42)","{'alpha': 5e-05, 'hidden_layer_sizes': (42, 42)}",0.6666666666666666,0.675,0.7583333333333333,0.6890756302521008,0.680672268907563,0.6939495798319328,0.03301137383208545,2235,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
6.165368223190308,1.5645167333692584,0.002021932601928711,0.00020934132051191813,5e-05,"(43, 43)","{'alpha': 5e-05, 'hidden_layer_sizes': (43, 43)}",0.6916666666666667,0.7,0.8,0.7226890756302521,0.680672268907563,0.7190056022408964,0.04278255533248449,1502,0.9351464435146444,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9423074571326246,0.004102214860415758
5.125515937805176,1.315535095657262,0.0021286964416503905,0.0001374782474237246,5e-05,"(44, 44)","{'alpha': 5e-05, 'hidden_layer_sizes': (44, 44)}",0.65,0.7,0.8,0.7394957983193278,0.680672268907563,0.7140336134453783,0.05186283398039695,1606,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
4.551910257339477,2.0100530970015384,0.002195882797241211,0.00011756481782809211,5e-05,"(45, 45)","{'alpha': 5e-05, 'hidden_layer_sizes': (45, 45)}",0.675,0.7166666666666667,0.7833333333333333,0.7226890756302521,0.6470588235294118,0.7089495798319327,0.04639894318931583,1788,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
6.971683502197266,1.4144898213518053,0.002164125442504883,0.00028532785664047664,5e-05,"(46, 46)","{'alpha': 5e-05, 'hidden_layer_sizes': (46, 46)}",0.6833333333333333,0.7,0.7583333333333333,0.7310924369747899,0.680672268907563,0.7106862745098039,0.029832445649909303,1703,0.9393305439330544,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9431442772163067,0.0027648287724084636
5.234220504760742,1.9629181518608896,0.0024709224700927733,0.0012289266674635052,5e-05,"(47, 47)","{'alpha': 5e-05, 'hidden_layer_sizes': (47, 47)}",0.6666666666666666,0.6916666666666667,0.775,0.7647058823529411,0.6974789915966386,0.7191036414565826,0.042834604388250694,1477,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.941544885177453,0.941544885177453,0.9435635607655419,0.0022474267347663253
5.71689510345459,0.9720617903242648,0.001665496826171875,0.0003572124802678508,5e-05,"(48, 48)","{'alpha': 5e-05, 'hidden_layer_sizes': (48, 48)}",0.6583333333333333,0.6833333333333333,0.7833333333333333,0.7226890756302521,0.6722689075630253,0.7039915966386555,0.04508320475611298,1967,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
5.19272141456604,0.8920250177860763,0.0013022422790527344,0.00016096732858555872,5e-05,"(49, 49)","{'alpha': 5e-05, 'hidden_layer_sizes': (49, 49)}",0.675,0.6833333333333333,0.75,0.7394957983193278,0.7142857142857143,0.7124229691876751,0.02964836143237001,1635,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9394572025052192,0.941544885177453,0.9431460242310952,0.0027265391207498694
0.08812732696533203,0.04782688594096857,0.0016207218170166016,0.00015102354978512663,5e-05,"(1, 1, 1)","{'alpha': 5e-05, 'hidden_layer_sizes': (1, 1, 1)}",0.825,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7394957983193278,0.7691736694677871,0.029162791750159688,539,0.7782426778242678,0.797071129707113,0.7635983263598326,0.7620041753653445,0.8037578288100209,0.7809348276133157,0.01701435376157087
0.5233088970184326,0.33304720925181347,0.0013144493103027343,0.00018043321483420256,5e-05,"(2, 2, 2)","{'alpha': 5e-05, 'hidden_layer_sizes': (2, 2, 2)}",0.825,0.7666666666666667,0.8166666666666667,0.8067226890756303,0.7899159663865546,0.8009943977591035,0.020764522805482556,27,0.8096234309623431,0.8179916317991632,0.8096234309623431,0.8121085594989561,0.8162839248434238,0.8131261956132457,0.003441453961066129
1.52536039352417,0.05574916030396095,0.0012510299682617187,0.00025598959204633115,5e-05,"(3, 3, 3)","{'alpha': 5e-05, 'hidden_layer_sizes': (3, 3, 3)}",0.8,0.7583333333333333,0.7916666666666666,0.773109243697479,0.7815126050420168,0.7809243697478991,0.014498646521901753,434,0.8305439330543933,0.8200836820083682,0.8305439330543933,0.837160751565762,0.8455114822546973,0.8327687563875228,0.008396159525683067
1.5545478343963623,0.029456905408101353,0.001033449172973633,6.219236265614043e-05,5e-05,"(4, 4, 4)","{'alpha': 5e-05, 'hidden_layer_sizes': (4, 4, 4)}",0.7833333333333333,0.7833333333333333,0.7583333333333333,0.7310924369747899,0.7478991596638656,0.7607983193277311,0.020349730390443188,1136,0.8430962343096234,0.8263598326359832,0.8430962343096234,0.8329853862212944,0.8225469728601252,0.8336169320673299,0.008429978424204594
1.6926385879516601,0.03166327951039234,0.0009874820709228516,3.7109880557663366e-05,5e-05,"(5, 5, 5)","{'alpha': 5e-05, 'hidden_layer_sizes': (5, 5, 5)}",0.75,0.775,0.775,0.7815126050420168,0.7310924369747899,0.7625210084033613,0.01906127990928842,1109,0.8556485355648535,0.8451882845188284,0.8430962343096234,0.8538622129436325,0.8663883089770354,0.8528367152627947,0.008318402889313115
1.7521942615509034,0.05318232280188315,0.0009794235229492188,3.278095068042199e-05,5e-05,"(6, 6, 6)","{'alpha': 5e-05, 'hidden_layer_sizes': (6, 6, 6)}",0.775,0.75,0.8,0.7815126050420168,0.6890756302521008,0.7591176470588236,0.03850757241443951,1147,0.8723849372384938,0.8786610878661087,0.8765690376569037,0.8914405010438413,0.8997912317327766,0.8837693591076249,0.01022830334304896
1.8900408744812012,0.05335585674395846,0.0009747982025146484,2.155947378211216e-05,5e-05,"(7, 7, 7)","{'alpha': 5e-05, 'hidden_layer_sizes': (7, 7, 7)}",0.775,0.6833333333333333,0.775,0.7310924369747899,0.680672268907563,0.7290196078431374,0.04161103316944497,1320,0.8661087866108786,0.9205020920502092,0.9037656903765691,0.8851774530271399,0.8997912317327766,0.8950690507595148,0.018337451994894075
1.9445191860198974,0.03491218478488896,0.0009776592254638673,1.62919284851552e-05,5e-05,"(8, 8, 8)","{'alpha': 5e-05, 'hidden_layer_sizes': (8, 8, 8)}",0.75,0.725,0.7583333333333333,0.7310924369747899,0.7310924369747899,0.7391036414565827,0.012773278169800461,1245,0.9142259414225942,0.895397489539749,0.8577405857740585,0.8789144050104384,0.8914405010438413,0.8875437845581363,0.018716299983646288
2.1064759731292724,0.04592793477032448,0.001006174087524414,3.5872735447489e-05,5e-05,"(9, 9, 9)","{'alpha': 5e-05, 'hidden_layer_sizes': (9, 9, 9)}",0.6916666666666667,0.7333333333333333,0.7583333333333333,0.7226890756302521,0.680672268907563,0.7173389355742297,0.02817266491205169,1542,0.8891213389121339,0.9184100418410042,0.9225941422594143,0.9018789144050104,0.9227557411273486,0.9109520357089822,0.013337082250874616
2.1758118629455567,0.021023196046106918,0.001013469696044922,2.507383711256724e-05,5e-05,"(10, 10, 10)","{'alpha': 5e-05, 'hidden_layer_sizes': (10, 10, 10)}",0.7333333333333333,0.725,0.7666666666666667,0.7899159663865546,0.680672268907563,0.7391176470588234,0.037384612339495256,1244,0.9142259414225942,0.9100418410041841,0.9100418410041841,0.8956158663883089,0.9123173277661796,0.9084485635170901,0.0066045531897143345
2.3783037185668947,0.048518429348611496,0.0010582923889160157,4.756564781903951e-05,5e-05,"(11, 11, 11)","{'alpha': 5e-05, 'hidden_layer_sizes': (11, 11, 11)}",0.6916666666666667,0.7333333333333333,0.7416666666666667,0.7226890756302521,0.7226890756302521,0.7224089635854342,0.016943711091202497,1407,0.9016736401673641,0.9372384937238494,0.9330543933054394,0.9290187891440501,0.9352818371607515,0.9272534307002909,0.013078609522181607
2.2353695392608643,0.05091111223764257,0.0011175155639648437,0.0001062685285987981,5e-05,"(12, 12, 12)","{'alpha': 5e-05, 'hidden_layer_sizes': (12, 12, 12)}",0.6416666666666667,0.6916666666666667,0.8,0.7310924369747899,0.680672268907563,0.7090196078431374,0.053676356843986986,1763,0.9351464435146444,0.9351464435146444,0.9288702928870293,0.9311064718162839,0.9394572025052192,0.9339453708475641,0.003662818678036194
2.56091628074646,0.023912432373848807,0.0011930465698242188,4.914616037391289e-05,5e-05,"(13, 13, 13)","{'alpha': 5e-05, 'hidden_layer_sizes': (13, 13, 13)}",0.7,0.7166666666666667,0.75,0.7563025210084033,0.7310924369747899,0.730812324929972,0.020820636151471922,1298,0.9351464435146444,0.9330543933054394,0.9163179916317992,0.9290187891440501,0.9269311064718163,0.9280937448135498,0.0065608595527274815
2.818560171127319,0.09147490316331956,0.0011919498443603515,4.148472314578954e-05,5e-05,"(14, 14, 14)","{'alpha': 5e-05, 'hidden_layer_sizes': (14, 14, 14)}",0.6666666666666666,0.7,0.7416666666666667,0.7478991596638656,0.680672268907563,0.7073809523809524,0.03238123103792947,1803,0.9184100418410042,0.9351464435146444,0.9435146443514645,0.9164926931106472,0.9331941544885177,0.9293515954612556,0.010334470891087015
3.0611197471618654,0.1375575118388045,0.0011929035186767577,8.621244831373976e-05,5e-05,"(15, 15, 15)","{'alpha': 5e-05, 'hidden_layer_sizes': (15, 15, 15)}",0.675,0.6916666666666667,0.75,0.7226890756302521,0.7058823529411765,0.7090476190476191,0.025824575974718787,1743,0.9309623430962343,0.9435146443514645,0.9414225941422594,0.9352818371607515,0.9394572025052192,0.9381277242511858,0.004496317351368172
3.1042443752288817,0.0783001933173287,0.0018910408020019532,0.0011787216985769022,5e-05,"(16, 16, 16)","{'alpha': 5e-05, 'hidden_layer_sizes': (16, 16, 16)}",0.6666666666666666,0.675,0.7416666666666667,0.7142857142857143,0.7310924369747899,0.7057422969187676,0.029927156972857055,1858,0.9414225941422594,0.9414225941422594,0.9435146443514645,0.941544885177453,0.9269311064718163,0.9389671648570506,0.006070406563063479
3.462180233001709,0.18218079478729,0.001709127426147461,0.0007554047517950466,5e-05,"(17, 17, 17)","{'alpha': 5e-05, 'hidden_layer_sizes': (17, 17, 17)}",0.7,0.7166666666666667,0.7833333333333333,0.7478991596638656,0.6974789915966386,0.7290756302521008,0.032545186523700004,1314,0.9372384937238494,0.9435146443514645,0.9372384937238494,0.9394572025052192,0.9394572025052192,0.9393812073619203,0.0022925660444005707
4.045993375778198,0.283526207660191,0.0018229961395263671,0.0010233567147517068,5e-05,"(18, 18, 18)","{'alpha': 5e-05, 'hidden_layer_sizes': (18, 18, 18)}",0.6833333333333333,0.7,0.7333333333333333,0.7142857142857143,0.680672268907563,0.7023249299719888,0.019695203547311926,2026,0.9330543933054394,0.9414225941422594,0.9414225941422594,0.9436325678496869,0.9394572025052192,0.9397978703889729,0.00362146094683777
3.8898341178894045,0.08407374322069872,0.0013495922088623048,6.879301108125579e-05,5e-05,"(19, 19, 19)","{'alpha': 5e-05, 'hidden_layer_sizes': (19, 19, 19)}",0.675,0.75,0.7916666666666666,0.7478991596638656,0.680672268907563,0.7290476190476192,0.04466955921382211,1316,0.9393305439330544,0.9142259414225942,0.9414225941422594,0.9311064718162839,0.9311064718162839,0.9314384046260951,0.009575585114732865
3.712855339050293,0.6726660069817282,0.001552915573120117,0.0003642519257646827,5e-05,"(20, 20, 20)","{'alpha': 5e-05, 'hidden_layer_sizes': (20, 20, 20)}",0.675,0.725,0.7583333333333333,0.7563025210084033,0.6890756302521008,0.7207422969187676,0.034031982301172894,1438,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.9394572025052192,0.9435635607655419,0.002606586753614876
4.596570348739624,0.2700048403772609,0.0013561248779296875,5.4952870677192086e-05,5e-05,"(21, 21, 21)","{'alpha': 5e-05, 'hidden_layer_sizes': (21, 21, 21)}",0.6416666666666667,0.6666666666666666,0.8083333333333333,0.7310924369747899,0.680672268907563,0.7056862745098039,0.05904004105216833,1886,0.9414225941422594,0.9435146443514645,0.9476987447698745,0.941544885177453,0.941544885177453,0.9431451507237009,0.0024066842373518275
4.52850456237793,0.15059972918680634,0.0014526844024658203,8.500603716828643e-05,5e-05,"(22, 22, 22)","{'alpha': 5e-05, 'hidden_layer_sizes': (22, 22, 22)}",0.725,0.7083333333333334,0.775,0.7394957983193278,0.6554621848739496,0.7206582633053221,0.039317070825705236,1464,0.9351464435146444,0.9435146443514645,0.9476987447698745,0.941544885177453,0.9373695198329853,0.9410548475292844,0.004447987996293913
4.98977689743042,0.30358216906926655,0.0016002178192138672,9.24090728707598e-05,5e-05,"(23, 23, 23)","{'alpha': 5e-05, 'hidden_layer_sizes': (23, 23, 23)}",0.675,0.6583333333333333,0.7333333333333333,0.7226890756302521,0.6722689075630253,0.6923249299719888,0.029871378820707874,2247,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.9394572025052192,0.9435635607655419,0.002606586753614876
4.510393524169922,0.31260144729902994,0.0017503738403320313,0.0002853433795507505,5e-05,"(24, 24, 24)","{'alpha': 5e-05, 'hidden_layer_sizes': (24, 24, 24)}",0.6916666666666667,0.7,0.7666666666666667,0.7394957983193278,0.6974789915966386,0.71906162464986,0.02920080404947435,1492,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9394572025052192,0.941544885177453,0.9431460242310952,0.0027265391207498694
4.864451360702515,0.20017939725807682,0.0016194820404052735,7.094955562269746e-05,5e-05,"(25, 25, 25)","{'alpha': 5e-05, 'hidden_layer_sizes': (25, 25, 25)}",0.6833333333333333,0.6916666666666667,0.7583333333333333,0.7226890756302521,0.7058823529411765,0.7123809523809524,0.026581784438907827,1649,0.9288702928870293,0.9393305439330544,0.9456066945606695,0.9394572025052192,0.941544885177453,0.9389619238126852,0.005532573799258811
5.23408842086792,0.1269150523685747,0.0016617298126220704,6.831703726963036e-05,5e-05,"(26, 26, 26)","{'alpha': 5e-05, 'hidden_layer_sizes': (26, 26, 26)}",0.675,0.65,0.7333333333333333,0.7563025210084033,0.7226890756302521,0.7074649859943978,0.03909539373503055,1791,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
5.658585786819458,0.0821673309261311,0.0017588615417480468,6.854430902781572e-05,5e-05,"(27, 27, 27)","{'alpha': 5e-05, 'hidden_layer_sizes': (27, 27, 27)}",0.7,0.7416666666666667,0.75,0.7058823529411765,0.680672268907563,0.7156442577030813,0.026155536243843872,1581,0.9372384937238494,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9427258671744656,0.003396462070805919
5.74951548576355,0.2073147159076679,0.0017582893371582032,9.653502023855416e-05,5e-05,"(28, 28, 28)","{'alpha': 5e-05, 'hidden_layer_sizes': (28, 28, 28)}",0.6916666666666667,0.7083333333333334,0.775,0.7310924369747899,0.6974789915966386,0.7207142857142858,0.03030371543565141,1447,0.9372384937238494,0.9351464435146444,0.9476987447698745,0.941544885177453,0.941544885177453,0.9406346904726549,0.004317702605415537
5.367382764816284,1.0148698461188852,0.001838541030883789,5.673953450332233e-05,5e-05,"(29, 29, 29)","{'alpha': 5e-05, 'hidden_layer_sizes': (29, 29, 29)}",0.6083333333333333,0.725,0.7833333333333333,0.7310924369747899,0.6890756302521008,0.7073669467787115,0.05794297919410166,1812,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
6.3866370677947994,0.2686499026991596,0.0018615245819091797,0.00012314271372860342,5e-05,"(30, 30, 30)","{'alpha': 5e-05, 'hidden_layer_sizes': (30, 30, 30)}",0.7,0.7333333333333333,0.7666666666666667,0.7310924369747899,0.6554621848739496,0.7173109243697479,0.037436804500687364,1546,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
5.512691879272461,1.4065654732695991,0.001824188232421875,5.0244564641617495e-05,5e-05,"(31, 31, 31)","{'alpha': 5e-05, 'hidden_layer_sizes': (31, 31, 31)}",0.6583333333333333,0.6916666666666667,0.775,0.7226890756302521,0.6974789915966386,0.7090336134453782,0.03884243641297001,1752,0.9435146443514645,0.9435146443514645,0.9456066945606695,0.9436325678496869,0.941544885177453,0.9435626872581476,0.001285222986758098
6.156565952301025,1.4884889766682614,0.0018916606903076171,5.836736137699702e-05,5e-05,"(32, 32, 32)","{'alpha': 5e-05, 'hidden_layer_sizes': (32, 32, 32)}",0.7416666666666667,0.6916666666666667,0.8083333333333333,0.680672268907563,0.7058823529411765,0.7256442577030813,0.04617724583875176,1358,0.9414225941422594,0.9435146443514645,0.9476987447698745,0.941544885177453,0.941544885177453,0.9431451507237009,0.0024066842373518275
6.867512226104736,1.2734589016946642,0.0018383979797363282,0.0001062453112461743,5e-05,"(33, 33, 33)","{'alpha': 5e-05, 'hidden_layer_sizes': (33, 33, 33)}",0.7166666666666667,0.6833333333333333,0.7916666666666666,0.7310924369747899,0.680672268907563,0.7206862745098039,0.04039560469672745,1458,0.9414225941422594,0.9435146443514645,0.9476987447698745,0.9373695198329853,0.9352818371607515,0.9410574680514671,0.004409908460045328
7.118568181991577,1.6040341627848482,0.0019340038299560547,0.0001163844536960443,5e-05,"(34, 34, 34)","{'alpha': 5e-05, 'hidden_layer_sizes': (34, 34, 34)}",0.6916666666666667,0.7,0.8,0.6974789915966386,0.6722689075630253,0.7122829131652662,0.04492318696716646,1678,0.9372384937238494,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.9394572025052192,0.9423083306400188,0.0036358641186611724
6.85785551071167,1.9154036563869177,0.0021061420440673826,0.00010901663393288594,5e-05,"(35, 35, 35)","{'alpha': 5e-05, 'hidden_layer_sizes': (35, 35, 35)}",0.675,0.6666666666666666,0.7583333333333333,0.7310924369747899,0.6638655462184874,0.6989915966386555,0.03848699232029591,2112,0.9414225941422594,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9435626872581476,0.002270052287494551
7.234445810317993,0.7648318784356312,0.0022054195404052736,0.00017655164786124016,5e-05,"(36, 36, 36)","{'alpha': 5e-05, 'hidden_layer_sizes': (36, 36, 36)}",0.675,0.6583333333333333,0.7416666666666667,0.7226890756302521,0.680672268907563,0.6956722689075632,0.03127916649246539,2187,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
7.721698570251465,1.2611595048011808,0.0020149707794189452,8.96800765422606e-05,5e-05,"(37, 37, 37)","{'alpha': 5e-05, 'hidden_layer_sizes': (37, 37, 37)}",0.6583333333333333,0.65,0.725,0.7226890756302521,0.6722689075630253,0.6856582633053222,0.03198903466726402,2322,0.9351464435146444,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9423074571326246,0.004102214860415758
9.118672466278076,0.34171129904440983,0.0022098541259765623,0.00012384925207827239,5e-05,"(38, 38, 38)","{'alpha': 5e-05, 'hidden_layer_sizes': (38, 38, 38)}",0.6666666666666666,0.7083333333333334,0.7916666666666666,0.7394957983193278,0.7226890756302521,0.7257703081232493,0.04083503806128653,1342,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.9394572025052192,0.9435635607655419,0.002606586753614876
9.32521824836731,0.5311046809350138,0.002202463150024414,0.0002337363823772158,5e-05,"(39, 39, 39)","{'alpha': 5e-05, 'hidden_layer_sizes': (39, 39, 39)}",0.6666666666666666,0.7083333333333334,0.7583333333333333,0.7142857142857143,0.6638655462184874,0.702296918767507,0.034833129451578244,2047,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
8.439210653305054,1.8948988313983317,0.0025849342346191406,0.0005026778331526494,5e-05,"(40, 40, 40)","{'alpha': 5e-05, 'hidden_layer_sizes': (40, 40, 40)}",0.6666666666666666,0.6833333333333333,0.7833333333333333,0.7815126050420168,0.6974789915966386,0.7224649859943977,0.04992116909447642,1398,0.9435146443514645,0.9435146443514645,0.9435146443514645,0.9436325678496869,0.9394572025052192,0.9427267406818599,0.0016354069416639509
9.094125318527222,1.6682402055524668,0.0023860931396484375,0.0003799527822635129,5e-05,"(41, 41, 41)","{'alpha': 5e-05, 'hidden_layer_sizes': (41, 41, 41)}",0.6583333333333333,0.65,0.8083333333333333,0.7478991596638656,0.680672268907563,0.709047619047619,0.06038346769729951,1744,0.9435146443514645,0.9414225941422594,0.9476987447698745,0.9373695198329853,0.941544885177453,0.9423100776548073,0.003354727181363999
9.615139722824097,1.30020202282221,0.0029716968536376955,0.0010571761379182646,5e-05,"(42, 42, 42)","{'alpha': 5e-05, 'hidden_layer_sizes': (42, 42, 42)}",0.6833333333333333,0.6916666666666667,0.7916666666666666,0.7142857142857143,0.6890756302521008,0.7140056022408963,0.040230930927312294,1618,0.9435146443514645,0.9435146443514645,0.9435146443514645,0.9436325678496869,0.941544885177453,0.9431442772163067,0.0008009991362055485
9.159975004196166,1.957073486871155,0.002394247055053711,0.0002853051205869386,5e-05,"(43, 43, 43)","{'alpha': 5e-05, 'hidden_layer_sizes': (43, 43, 43)}",0.65,0.7333333333333333,0.7666666666666667,0.7394957983193278,0.6302521008403361,0.7039495798319327,0.053669818657005285,1986,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
9.24148211479187,2.097220131970791,0.0023464679718017576,0.0001625394702961397,5e-05,"(44, 44, 44)","{'alpha': 5e-05, 'hidden_layer_sizes': (44, 44, 44)}",0.6583333333333333,0.6833333333333333,0.7666666666666667,0.7058823529411765,0.7226890756302521,0.7073809523809524,0.03670241755569726,1803,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
7.4393510818481445,2.4803923134470556,0.0024435997009277345,0.00022247544735173243,5e-05,"(45, 45, 45)","{'alpha': 5e-05, 'hidden_layer_sizes': (45, 45, 45)}",0.6916666666666667,0.7416666666666667,0.7166666666666667,0.7310924369747899,0.6722689075630253,0.710672268907563,0.025493527962743685,1713,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
9.73060884475708,2.0645633704707977,0.002534294128417969,0.0006392600765316658,5e-05,"(46, 46, 46)","{'alpha': 5e-05, 'hidden_layer_sizes': (46, 46, 46)}",0.7083333333333334,0.6583333333333333,0.7833333333333333,0.7142857142857143,0.680672268907563,0.7089915966386554,0.042245470221724875,1773,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
7.032852983474731,1.0105816628244768,0.0022933483123779297,0.0002689169646915665,5e-05,"(47, 47, 47)","{'alpha': 5e-05, 'hidden_layer_sizes': (47, 47, 47)}",0.6916666666666667,0.6916666666666667,0.725,0.7142857142857143,0.6638655462184874,0.697296918767507,0.021152475178488887,2174,0.9435146443514645,0.9435146443514645,0.9476987447698745,0.9436325678496869,0.941544885177453,0.9439810972999887,0.0020155724596471036
8.004424095153809,2.6011853690881463,0.0027405261993408204,0.002177138507969688,5e-05,"(48, 48, 48)","{'alpha': 5e-05, 'hidden_layer_sizes': (48, 48, 48)}",0.6666666666666666,0.725,0.75,0.7226890756302521,0.6722689075630253,0.7073249299719888,0.03240878200840553,1836,0.9435146443514645,0.9435146443514645,0.9435146443514645,0.9436325678496869,0.941544885177453,0.9431442772163067,0.0008009991362055485
